	_id	topicCategory
35826	pmid33465158	Treatment
35827	pmid33465155	Treatment
35828	pmid33465137	Treatment
35829	pmid33465066	Treatment
35830	pmid33465050	Treatment
35831	pmid33464917	Treatment
35832	pmid33464914	Treatment
35833	pmid33464829	Treatment
35834	pmid33464672	Treatment
35835	pmid33464639	Treatment
35836	pmid33464637	Treatment
35837	pmid33464543	Treatment
35838	pmid33464439	Treatment
35839	pmid33464429	Treatment
35840	pmid33464421	Treatment
35841	pmid33464336	Treatment
35842	pmid33464319	Treatment
35843	pmid33464307	Treatment
35844	pmid33464224	Treatment
35845	pmid33464168	Treatment
35846	pmid33464015	Treatment
35847	pmid33463978	Treatment
35848	pmid33463975	Treatment
35849	pmid33463917	Treatment
35850	pmid33463909	Treatment
35851	pmid33463863	Treatment
35852	pmid33463727	Treatment
35853	pmid33463721	Treatment
35854	pmid33463683	Treatment
35855	pmid33463658	Treatment
35856	pmid33463566	Treatment
35857	pmid33463525	Treatment
35858	pmid33463485	Treatment
35859	pmid33463480	Treatment
35860	pmid33463470	Treatment
35861	pmid33463366	Treatment
35862	pmid33463127	Treatment
35863	pmid33463126	Treatment
35864	pmid33463113	Treatment
35865	pmid33463080	Treatment
35866	pmid33462852	Treatment
35867	pmid33462815	Treatment
35868	pmid33462776	Treatment
35869	pmid33462706	Treatment
35870	pmid33462671	Treatment
35871	pmid33462654	Treatment
35872	pmid33462575	Treatment
35873	pmid33462564	Treatment
35874	pmid33462562	Treatment
35875	pmid33462384	Treatment
35876	pmid33461842	Treatment
35877	pmid33461833	Treatment
35878	pmid33461613	Treatment
35879	pmid33461602	Treatment
35880	pmid33461573	Treatment
35881	pmid33461535	Treatment
35882	pmid33461503	Treatment
35883	pmid33461499	Treatment
35884	pmid33461497	Treatment
35885	pmid33461404	Treatment
35886	pmid33461387	Treatment
35887	pmid33461348	Treatment
35888	pmid33461215	Treatment
35889	pmid33461019	Treatment
35890	pmid33460992	Treatment
35891	pmid33460584	Treatment
35892	pmid33460486	Treatment
35893	pmid33460330	Treatment
35894	pmid33460213	Treatment
35895	pmid33459964	Treatment
35896	pmid33459817	Treatment
35897	pmid33459727	Treatment
35898	pmid33459706	Treatment
35899	pmid33459251	Treatment
35900	pmid33459245	Treatment
35901	pmid33459226	Treatment
35902	pmid33459225	Treatment
35903	pmid33459192	Treatment
35904	pmid33459182	Treatment
35905	pmid33459176	Treatment
35906	pmid33459174	Treatment
35907	pmid33459118	Treatment
35908	pmid33459077	Treatment
35909	pmid33458958	Treatment
35910	pmid33458853	Treatment
35911	pmid33458761	Treatment
35912	pmid33458747	Treatment
35913	pmid33458687	Treatment
35914	pmid33458647	Treatment
35915	pmid33458630	Treatment
35916	pmid33458586	Treatment
35917	pmid33458584	Treatment
35918	pmid33458569	Treatment
35919	pmid33458567	Treatment
35920	pmid33458462	Treatment
35921	pmid33458435	Treatment
35922	pmid33457495	Treatment
35923	pmid33457490	Treatment
35924	pmid33457487	Treatment
35925	pmid33457430	Treatment
35926	pmid33457429	Treatment
35927	pmid33457350	Treatment
35928	pmid33457195	Treatment
35929	pmid33457176	Treatment
35930	pmid33457172	Treatment
35931	pmid33457171	Treatment
35932	pmid33457170	Treatment
35933	pmid33457138	Treatment
35934	pmid33457042	Treatment
35935	pmid33456770	Treatment
35936	pmid33456761	Treatment
35937	pmid33456721	Treatment
35938	pmid33456522	Treatment
35939	pmid33456461	Treatment
35940	pmid33456398	Treatment
35941	pmid33456349	Treatment
35942	pmid33456304	Treatment
35943	pmid33456092	Treatment
35944	pmid33455938	Treatment
35945	pmid33455936	Treatment
35946	pmid33455920	Treatment
35947	pmid33455900	Treatment
35948	pmid33455862	Treatment
35949	pmid33455418	Treatment
35950	pmid33455138	Treatment
35951	pmid33455077	Treatment
35952	pmid33455043	Treatment
35953	pmid33454964	Treatment
35954	pmid33454898	Treatment
35955	pmid33454715	Treatment
35956	pmid33454595	Treatment
35957	pmid33454368	Treatment
35958	pmid33454365	Treatment
35959	pmid33454328	Treatment
35960	pmid33454317	Treatment
35961	pmid33454213	Treatment
35962	pmid33454136	Treatment
35963	pmid33454058	Treatment
35964	pmid33454051	Treatment
35965	pmid33453726	Treatment
35966	pmid33453703	Treatment
35967	pmid33453617	Treatment
35968	pmid33453462	Treatment
35969	pmid33453396	Treatment
35970	pmid33453392	Treatment
35971	pmid33453291	Treatment
35972	pmid33453245	Treatment
35973	pmid33453194	Treatment
35974	pmid33453090	Treatment
35975	pmid33453011	Treatment
35976	pmid33453010	Treatment
35977	pmid33452858	Treatment
35978	pmid33452828	Treatment
35979	pmid33452824	Treatment
35980	pmid33452767	Treatment
35981	pmid33452734	Treatment
35982	pmid33452733	Treatment
35983	pmid33452689	Treatment
35984	pmid33452660	Treatment
35985	pmid33452583	Treatment
35986	pmid33452570	Treatment
35987	pmid33452303	Treatment
35988	pmid33452298	Treatment
35989	pmid33452205	Treatment
35990	pmid33452143	Treatment
35991	pmid33452110	Treatment
35992	pmid33452008	Treatment
35993	pmid33451934	Treatment
35994	pmid33451910	Treatment
35995	pmid33451855	Treatment
35996	pmid33451360	Treatment
35997	pmid33451350	Treatment
35998	pmid33451327	Treatment
35999	pmid33451296	Treatment
36000	pmid33451132	Treatment
36001	pmid33451104	Treatment
36002	pmid33451069	Treatment
36003	pmid33451007	Treatment
36004	pmid33450783	Treatment
36005	pmid33450687	Treatment
36006	pmid33450678	Treatment
36007	pmid33450625	Treatment
36008	pmid33450596	Treatment
36009	pmid33450541	Treatment
36010	pmid33450531	Treatment
36011	pmid33450483	Treatment
36012	pmid33450356	Treatment
36013	pmid33450334	Treatment
36014	pmid33450319	Treatment
36015	pmid33450302	Treatment
36016	pmid33450186	Treatment
36017	pmid33449918	Treatment
36018	pmid33449815	Treatment
36019	pmid33449537	Treatment
36020	pmid33449359	Treatment
36021	pmid33449336	Treatment
36022	pmid33449333	Treatment
36023	pmid33449332	Treatment
36024	pmid33449299	Treatment
36025	pmid33449290	Treatment
36026	pmid33449272	Treatment
36027	pmid33449185	Treatment
36028	pmid33448757	Treatment
36029	pmid33448756	Treatment
36030	pmid33448740	Treatment
36031	pmid33448739	Treatment
36032	pmid33448738	Treatment
36033	pmid33448732	Treatment
36034	pmid33448695	Treatment
36035	pmid33448683	Treatment
36036	pmid33448631	Treatment
36037	pmid33448629	Treatment
36038	pmid33448439	Treatment
36039	pmid33448426	Treatment
36040	pmid33448423	Treatment
36041	pmid33448402	Treatment
36042	pmid33448317	Treatment
36043	pmid33448315	Treatment
36044	pmid33448289	Treatment
36045	pmid33448278	Treatment
36046	pmid33448184	Treatment
36047	pmid33448169	Treatment
36048	pmid33447984	Treatment
36049	pmid33447763	Treatment
36050	pmid33447639	Treatment
36051	pmid33447433	Treatment
36052	pmid33447431	Treatment
36053	pmid33447376	Treatment
36054	pmid33447372	Treatment
36055	pmid33447315	Treatment
36056	pmid33447309	Treatment
36057	pmid33447159	Treatment
36058	pmid33447107	Treatment
36059	pmid33447071	Treatment
36060	pmid33447021	Treatment
36061	pmid33446979	Treatment
36062	pmid33446976	Treatment
36063	pmid33446968	Treatment
36064	pmid33446964	Treatment
36065	pmid33446817	Treatment
36066	pmid33446655	Treatment
36067	pmid33446556	Treatment
36068	pmid33446512	Treatment
36069	pmid33446510	Treatment
36070	pmid33446414	Treatment
36071	pmid33446406	Treatment
36072	pmid33446136	Treatment
36073	pmid33446135	Treatment
36074	pmid33446113	Treatment
36075	pmid33446077	Treatment
36076	pmid33446058	Treatment
36077	pmid33445940	Treatment
36078	pmid33445938	Treatment
36079	pmid33445936	Treatment
36080	pmid33445833	Treatment
36081	pmid33445824	Treatment
36082	pmid33445810	Treatment
36083	pmid33445583	Treatment
36084	pmid33445173	Treatment
36085	pmid33445071	Treatment
36086	pmid33444904	Treatment
36087	pmid33444752	Treatment
36088	pmid33444702	Treatment
36089	pmid33444546	Treatment
36090	pmid33444539	Treatment
36091	pmid33444511	Treatment
36092	pmid33444415	Treatment
36093	pmid33444411	Treatment
36094	pmid33444408	Treatment
36095	pmid33444297	Treatment
36096	pmid33444289	Treatment
36097	pmid33444286	Treatment
36098	pmid33444207	Treatment
36099	pmid33444201	Treatment
36100	pmid33444117	Treatment
36101	pmid33443932	Treatment
36102	pmid33443926	Treatment
36103	pmid33443923	Treatment
36104	pmid33443839	Treatment
36105	pmid33443836	Treatment
36106	pmid33443830	Treatment
36107	pmid33443816	Treatment
36108	pmid33443778	Treatment
36109	pmid33443703	Treatment
36110	pmid33443616	Treatment
36111	pmid33443475	Treatment
36112	pmid33443456	Treatment
36113	pmid33443384	Treatment
36114	pmid33443366	Treatment
36115	pmid33443364	Treatment
36116	pmid33443334	Treatment
36117	pmid33443283	Treatment
36118	pmid33443248	Treatment
36119	pmid33443121	Treatment
36120	pmid33443111	Treatment
36121	pmid33443088	Treatment
36122	pmid33443036	Treatment
36123	pmid33443016	Treatment
36124	pmid33442905	Treatment
36125	pmid33442894	Treatment
36126	pmid33442728	Treatment
36127	pmid33442554	Treatment
36128	pmid33442447	Treatment
36129	pmid33442386	Treatment
36130	pmid33442304	Treatment
36131	pmid33442282	Treatment
36132	pmid33442281	Treatment
36133	pmid33442256	Treatment
36134	pmid33442244	Treatment
36135	pmid33442168	Treatment
36136	pmid33442164	Treatment
36137	pmid33442016	Treatment
36138	pmid33441909	Treatment
36139	pmid33441900	Treatment
36140	pmid33441892	Treatment
36141	pmid33441578	Treatment
36142	pmid33441572	Treatment
36143	pmid33441564	Treatment
36144	pmid33441437	Treatment
36145	pmid33441373	Treatment
36146	pmid33441361	Treatment
36147	pmid33441348	Treatment
36148	pmid33441290	Treatment
36149	pmid33441276	Treatment
36150	pmid33441249	Treatment
36151	pmid33441177	Treatment
36152	pmid33441142	Treatment
36153	pmid33441124	Treatment
36154	pmid33441073	Treatment
36155	pmid33441063	Treatment
36156	pmid33440983	Treatment
36157	pmid33440980	Treatment
36158	pmid33440895	Treatment
36159	pmid33440831	Treatment
36160	pmid33440794	Treatment
36161	pmid33440724	Treatment
36162	pmid33440681	Treatment
36163	pmid33440649	Treatment
36164	pmid33440640	Treatment
36165	pmid33440306	Treatment
36166	pmid33440207	Treatment
36167	pmid33440148	Treatment
36168	pmid33440114	Treatment
36169	pmid33440088	Treatment
36170	pmid33439972	Treatment
36171	pmid33439960	Treatment
36172	pmid33439949	Treatment
36173	pmid33439939	Treatment
36174	pmid33439937	Treatment
36175	pmid33439910	Treatment
36176	pmid33439908	Treatment
36177	pmid33439850	Treatment
36178	pmid33439790	Treatment
36179	pmid33439605	Treatment
36180	pmid33439572	Treatment
36181	pmid33439508	Treatment
36182	pmid33439387	Treatment
36183	pmid33439360	Treatment
36184	pmid33439304	Treatment
36185	pmid33439253	Treatment
36186	pmid33439057	Treatment
36187	pmid33438550	Treatment
36188	pmid33438525	Treatment
36189	pmid33438250	Treatment
36190	pmid33438198	Treatment
36191	pmid33438076	Treatment
36192	pmid33437971	Treatment
36193	pmid33437952	Treatment
36194	pmid33437935	Treatment
36195	pmid33437929	Treatment
36196	pmid33437924	Treatment
36197	pmid33437923	Treatment
36198	pmid33437898	Treatment
36199	pmid33437888	Treatment
36200	pmid33437798	Treatment
36201	pmid33437784	Treatment
36202	pmid33437774	Treatment
36203	pmid33437743	Treatment
36204	pmid33437729	Treatment
36205	pmid33437687	Treatment
36206	pmid33437559	Treatment
36207	pmid33437493	Treatment
36208	pmid33437468	Treatment
36209	pmid33437392	Treatment
36210	pmid33437350	Treatment
36211	pmid33437230	Treatment
36212	pmid33437221	Treatment
36213	pmid33437211	Treatment
36214	pmid33437208	Treatment
36215	pmid33437199	Treatment
36216	pmid33437137	Treatment
36217	pmid33437096	Treatment
36218	pmid33437070	Treatment
36219	pmid33436985	Treatment
36220	pmid33436946	Treatment
36221	pmid33436624	Treatment
36222	pmid33436577	Treatment
36223	pmid33436573	Treatment
36224	pmid33436526	Treatment
36225	pmid33436525	Treatment
36226	pmid33436524	Treatment
36227	pmid33436498	Treatment
36228	pmid33436497	Treatment
36229	pmid33436436	Treatment
36230	pmid33436406	Treatment
36231	pmid33436320	Treatment
36232	pmid33436101	Treatment
36233	pmid33436069	Treatment
36234	pmid33435949	Treatment
36235	pmid33435944	Treatment
36236	pmid33435929	Treatment
36237	pmid33435865	Treatment
36238	pmid33435774	Treatment
36239	pmid33435759	Treatment
36240	pmid33435758	Treatment
36241	pmid33435749	Treatment
36242	pmid33435706	Treatment
36243	pmid33435650	Treatment
36244	pmid33435561	Treatment
36245	pmid33435521	Treatment
36246	pmid33435454	Treatment
36247	pmid33435405	Treatment
36248	pmid33435351	Treatment
36249	pmid33435315	Treatment
36250	pmid33435273	Treatment
36251	pmid33434935	Treatment
36252	pmid33434886	Treatment
36253	pmid33434674	Treatment
36254	pmid33434666	Treatment
36255	pmid33434581	Treatment
36256	pmid33434372	Treatment
36257	pmid33434272	Treatment
36258	pmid33434221	Treatment
36259	pmid33434163	Treatment
36260	pmid33434117	Treatment
36261	pmid33434112	Treatment
36262	pmid33434105	Treatment
36263	pmid33434104	Treatment
36264	pmid33434066	Treatment
36265	pmid33433966	Treatment
36266	pmid33433784	Treatment
36267	pmid33433652	Treatment
36268	pmid33433587	Treatment
36269	pmid33433419	Treatment
36270	pmid33433397	Treatment
36271	pmid33433350	Treatment
36272	pmid33433263	Treatment
36273	pmid33433137	Treatment
36274	pmid33433006	Treatment
36275	pmid33432912	Treatment
36276	pmid33432908	Treatment
36277	pmid33432902	Treatment
36278	pmid33432808	Treatment
36279	pmid33432606	Treatment
36280	pmid33432484	Treatment
36281	pmid33432321	Treatment
36282	pmid33432304	Treatment
36283	pmid33432303	Treatment
36284	pmid33432297	Treatment
36285	pmid33432296	Treatment
36286	pmid33432283	Treatment
36287	pmid33432270	Treatment
36288	pmid33432269	Treatment
36289	pmid33432259	Treatment
36290	pmid33432258	Treatment
36291	pmid33432247	Treatment
36292	pmid33432184	Treatment
36293	pmid33432170	Treatment
36294	pmid33432067	Treatment
36295	pmid33431876	Treatment
36296	pmid33431856	Treatment
36297	pmid33431842	Treatment
36298	pmid33431690	Treatment
36299	pmid33431604	Treatment
36300	pmid33431578	Treatment
36301	pmid33431557	Treatment
36302	pmid33431511	Treatment
36303	pmid33431495	Treatment
36304	pmid33430933	Treatment
36305	pmid33430924	Treatment
36306	pmid33430915	Treatment
36307	pmid33430891	Treatment
36308	pmid33430881	Treatment
36309	pmid33430799	Treatment
36310	pmid33430752	Treatment
36311	pmid33430748	Treatment
36312	pmid33430746	Treatment
36313	pmid33430745	Treatment
36314	pmid33430659	Treatment
36315	pmid33430492	Treatment
36316	pmid33430431	Treatment
36317	pmid33430424	Treatment
36318	pmid33430309	Treatment
36319	pmid33430299	Treatment
36320	pmid33430296	Treatment
36321	pmid33430260	Treatment
36322	pmid33430234	Treatment
36323	pmid33430200	Treatment
36324	pmid33430129	Treatment
36325	pmid33430081	Treatment
36326	pmid33429973	Treatment
36327	pmid33429925	Treatment
36328	pmid33429912	Treatment
36329	pmid33429880	Treatment
36330	pmid33429796	Treatment
36331	pmid33429783	Treatment
36332	pmid33429763	Treatment
36333	pmid33429748	Treatment
36334	pmid33429732	Treatment
36335	pmid33429731	Treatment
36336	pmid33429474	Treatment
36337	pmid33429418	Treatment
36338	pmid33429366	Treatment
36339	pmid33429331	Treatment
36340	pmid33429215	Treatment
36341	pmid33429174	Treatment
36342	pmid33428995	Treatment
36343	pmid33428981	Treatment
36344	pmid33428898	Treatment
36345	pmid33428871	Treatment
36346	pmid33428867	Treatment
36347	pmid33428834	Treatment
36348	pmid33428826	Treatment
36349	pmid33428706	Treatment
36350	pmid33428609	Treatment
36351	pmid33428591	Treatment
36352	pmid33428504	Treatment
36353	pmid33428186	Treatment
36354	pmid33428154	Treatment
36355	pmid33428055	Treatment
36356	pmid33428052	Treatment
36357	pmid33428032	Treatment
36358	pmid33427998	Treatment
36359	pmid33427749	Treatment
36360	pmid33427588	Treatment
36361	pmid33427554	Treatment
36362	pmid33427404	Treatment
36363	pmid33427401	Treatment
36364	pmid33427377	Treatment
36365	pmid33427370	Treatment
36366	pmid33427302	Treatment
36367	pmid33427208	Treatment
36368	pmid33427194	Treatment
36369	pmid33427149	Treatment
36370	pmid33427110	Treatment
36371	pmid33427102	Treatment
36372	pmid33426934	Treatment
36373	pmid33426894	Treatment
36374	pmid33426889	Treatment
36375	pmid33426872	Treatment
36376	pmid33426865	Treatment
36377	pmid33426733	Treatment
36378	pmid33426683	Treatment
36379	pmid33426604	Treatment
36380	pmid33426593	Treatment
36381	pmid33426541	Treatment
36382	pmid33426509	Treatment
36383	pmid33426467	Treatment
36384	pmid33426426	Treatment
36385	pmid33426364	Treatment
36386	pmid33426262	Treatment
36387	pmid33426096	Treatment
36388	pmid33426074	Treatment
36389	pmid33426009	Treatment
36390	pmid33425995	Treatment
36391	pmid33425994	Treatment
36392	pmid33425960	Treatment
36393	pmid33425957	Treatment
36394	pmid33425951	Treatment
36395	pmid33425943	Treatment
36396	pmid33425942	Treatment
36397	pmid33425939	Treatment
36398	pmid33425850	Treatment
36399	pmid33425835	Treatment
36400	pmid33425823	Treatment
36401	pmid33425697	Treatment
36402	pmid33425684	Treatment
36403	pmid33425654	Treatment
36404	pmid33425648	Treatment
36405	pmid33425647	Treatment
36406	pmid33425565	Treatment
36407	pmid33425429	Treatment
36408	pmid33425427	Treatment
36409	pmid33425387	Treatment
36410	pmid33425362	Treatment
36411	pmid33425312	Treatment
36412	pmid33425294	Treatment
36413	pmid33425283	Treatment
36414	pmid33425272	Treatment
36415	pmid33425271	Treatment
36416	pmid33425269	Treatment
36417	pmid33425268	Treatment
36418	pmid33425263	Treatment
36419	pmid33425262	Treatment
36420	pmid33425248	Treatment
36421	pmid33425182	Treatment
36422	pmid33425157	Treatment
36423	pmid33425138	Treatment
36424	pmid33425074	Treatment
36425	pmid33424918	Treatment
36426	pmid33424917	Treatment
36427	pmid33424908	Treatment
36428	pmid33424856	Treatment
36429	pmid33424848	Treatment
36430	pmid33424838	Treatment
36431	pmid33424804	Treatment
36432	pmid33424586	Treatment
36433	pmid33424398	Treatment
36434	pmid33424377	Treatment
36435	pmid33424145	Treatment
36436	pmid33424133	Treatment
36437	pmid33424125	Treatment
36438	pmid33424034	Treatment
36439	pmid33424029	Treatment
36440	pmid33424013	Treatment
36441	pmid33423942	Treatment
36442	pmid33423931	Treatment
36443	pmid33423880	Treatment
36444	pmid33423874	Treatment
36445	pmid33423839	Treatment
